"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pappa",0.0905361973942848,-1.0833283835989,0.016,0.041,1
"Cenpw",0.0989572386657949,-1.0833283835989,0.016,0.04,1
"Pola1",0.0989572386657949,-1.0833283835989,0.016,0.04,1
"Mgp",0.005798242327094,-1.0833283835989,0.057,0.128,1
"Ago4",0.0152322322356323,-1.0833283835989,0.031,0.081,1
"Afap1l2",0.019769675279788,-1.0833283835989,0.031,0.078,1
"Ppp1r13b",0.0234550929541295,-1.0833283835989,0.031,0.077,1
"Slc35e1",0.000240709008498691,-1.08487717069438,0.073,0.182,1
"Fdft1",0.00045116231684805,-1.08528989993218,0.052,0.148,1
"Pcgf2",0.00100738870907361,-1.08528989993218,0.057,0.146,1
"Calml3",4.15795488672108e-06,-1.08559143510747,0.161,0.334,0.0715500876906963
"Usp1",0.00556694852189069,-1.08600251789722,0.042,0.106,1
"Pafah2",0.000352960826009667,-1.08659609743281,0.068,0.171,1
"Ctr9",0.00223262792640382,-1.08752837212818,0.057,0.137,1
"Cep44",0.0296035998897865,-1.08752837212818,0.031,0.074,1
"Ap5m1",0.0349685462477814,-1.08752837212818,0.031,0.072,1
"Kcnj11",0.0573699324898586,-1.08752837212818,0.031,0.067,1
"Ccdc120",0.000207022983161262,-1.08851483031423,0.052,0.157,1
"Il18rap",0.0279638202287451,-1.09010691622996,0.052,0.102,1
"Acta2",6.15855481101137e-05,-1.09032158701986,0.135,0.274,1
"Pxdc1",0.00010072091892442,-1.09067035894006,0.047,0.157,1
"Mvk",1.10654761434259e-05,-1.09205518801948,0.151,0.305,0.190414713476072
"Slc22a4",0.00397428602279809,-1.09310940439148,0.047,0.116,1
"Morc4",0.012860149439768,-1.09310940439148,0.016,0.059,1
"Bora",0.0384846230371869,-1.09310940439148,0.026,0.064,1
"Hmmr",0.0498258884431207,-1.09310940439148,0.026,0.061,1
"Plagl1",0.0641324543897234,-1.09310940439148,0.026,0.059,1
"Trib3",0.0945038921852128,-1.09310940439148,0.01,0.032,1
"Nxph4",0.0945038921852128,-1.09310940439148,0.01,0.032,1
"Acot6",0.104057886593173,-1.09310940439148,0.01,0.032,1
"Cep72",0.104057886593173,-1.09310940439148,0.01,0.032,1
"1700024B05Rik",0.104057886593173,-1.09310940439148,0.01,0.032,1
"Rbfox1",0.104057886593173,-1.09310940439148,0.01,0.032,1
"Mamdc4",0.11463198016871,-1.09310940439148,0.01,0.031,1
"Zfp846",0.11463198016871,-1.09310940439148,0.01,0.031,1
"Bbs4",0.11463198016871,-1.09310940439148,0.01,0.031,1
"Rab11b",0.11463198016871,-1.09310940439148,0.01,0.031,1
"Myh3",0.226389460011656,-1.09310940439148,0.01,0.024,1
"Acvr2a",1.93858915632042e-05,-1.09310940439148,0.083,0.222,0.333592422019618
"Alcam",2.3843092631728e-05,-1.09310940439148,0.089,0.226,0.410291938006775
"Mettl2",0.0128250780156042,-1.09310940439148,0.036,0.09,1
"Ppm1l",0.0165178640375716,-1.09310940439148,0.036,0.087,1
"Krt6b",0.000716118331990523,-1.09440854454311,0.771,0.787,1
"Cdc23",0.000275468594968969,-1.09480370293136,0.099,0.212,1
