"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mtmr6",0.000203030977579366,-0.6170188838292,0.292,0.472,1
"Ncoa6",0.0657948151624941,-0.617481635696354,0.117,0.18,1
"Atf1",0.0193724743672615,-0.618859568027358,0.153,0.245,1
"Chic2",0.00117071612721617,-0.619830396403379,0.387,0.523,1
"Zfp719",0.0268682859358767,-0.622298651994129,0.08,0.151,1
"Slc12a6",0.0335548409351121,-0.622298651994129,0.058,0.121,1
"Pwp1",0.0374811113971393,-0.622298651994129,0.109,0.181,1
"Srp54a",0.0538294046915785,-0.622298651994129,0.109,0.175,1
"Clpb",0.184869123466858,-0.622298651994129,0.102,0.141,1
"Dennd5b",0.186139095020261,-0.622298651994129,0.036,0.065,1
"Creg2",0.228855683449734,-0.622298651994129,0,0.01,1
"Slc9a2",0.228855683449734,-0.622298651994129,0,0.01,1
"Rgs7",0.228855683449734,-0.622298651994129,0,0.01,1
"Slc39a12",0.228855683449734,-0.622298651994129,0,0.01,1
"Myo3a",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr1121",0.228855683449734,-0.622298651994129,0,0.01,1
"Tafa3",0.228855683449734,-0.622298651994129,0,0.01,1
"Lrrc19",0.228855683449734,-0.622298651994129,0,0.01,1
"Tmem60",0.228855683449734,-0.622298651994129,0,0.01,1
"Sult1b1",0.228855683449734,-0.622298651994129,0,0.01,1
"Tas2r138",0.228855683449734,-0.622298651994129,0,0.01,1
"Vmn1r11",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr560",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr690",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr695",0.228855683449734,-0.622298651994129,0,0.01,1
"Mtnr1a",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr846",0.228855683449734,-0.622298651994129,0,0.01,1
"Angptl8",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr916",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr922",0.228855683449734,-0.622298651994129,0,0.01,1
"Iqch",0.228855683449734,-0.622298651994129,0,0.01,1
"Slc35f1",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr8",0.228855683449734,-0.622298651994129,0,0.01,1
"Amh",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr780",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr820",0.228855683449734,-0.622298651994129,0,0.01,1
"Vmn2r84",0.228855683449734,-0.622298651994129,0,0.01,1
